Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX368,22-Apr-17,32A,1205/22,LHR,1400/22,MRS
XX2715,22-Apr-17,32G,1210/22,AGP,1505/22,LGW
XX093,22-Apr-17,74S,1210/22,LHR,1955/22,YYZ
XX816,22-Apr-17,319,1215/22,LHR,1415/22,CPH
XX632,22-Apr-17,767,1215/22,LHR,1555/22,ATH
XX874,22-Apr-17,32A,1220/22,LHR,1455/22,BUD
XX2730,22-Apr-17,32E,1220/22,LGW,1700/22,TFS
XX575,22-Apr-17,319,1220/22,LIN,1425/22,LHR
XX836,22-Apr-17,32A,1220/22,LHR,1345/22,DUB
XX780,22-Apr-17,767,1225/22,LHR,1500/22,ARN
XX2624,22-Apr-17,32U,1225/22,LGW,1430/22,NCE
XX940,22-Apr-17,319,1225/22,LHR,1350/22,DUS
XX766,22-Apr-17,319,1225/22,LHR,1440/22,OSL
XX2738,22-Apr-17,31N,1225/22,LGW,1400/22,GVA
XX2039,22-Apr-17,77D,1230/22,LGW,2155/22,MCO
XX993,22-Apr-17,32A,1230/22,TXL,1435/22,LHR
XX1415,22-Apr-17,319,1230/22,BHD,1355/22,LHR
XX879,22-Apr-17,32A,1230/22,LED,1605/22,LHR
XX1332,22-Apr-17,32J,1230/22,LHR,1345/22,NCL
XX9257P,22-Apr-17,767,1235/22,LGW,1320/22,LHR
XX905,22-Apr-17,319,1235/22,FRA,1425/22,LHR
XX2732,22-Apr-17,32M,1240/22,LGW,1700/22,ACE
XX974,22-Apr-17,319,1240/22,LHR,1420/22,HAM
XX169,22-Apr-17,77Z,1240/22,LHR,2355/22,PVG
XX396,22-Apr-17,32A,1240/22,LHR,1355/22,BRU
XX263,22-Apr-17,77X,1245/22,LHR,1930/22,RUH
XX209,22-Apr-17,38A,1245/22,LHR,2215/22,MIA
XX1445,22-Apr-17,32A,1245/22,EDI,1415/22,LHR
XX604,22-Apr-17,32A,1250/22,LHR,1500/22,PSA
XX850,22-Apr-17,32A,1250/22,LHR,1515/22,WAW
XX2772,22-Apr-17,31N,1250/22,LGW,1355/22,JER
XX2781,22-Apr-17,32E,1255/22,FNC,1635/22,LGW
XX435,22-Apr-17,32A,1255/22,AMS,1420/22,LHR
XX2956,22-Apr-17,31N,1255/22,LGW,1425/22,GLA
XX081,22-Apr-17,74V,1255/22,LHR,1925/22,ACC
XX732,22-Apr-17,32A,1300/22,LHR,1445/22,GVA
XX475,22-Apr-17,32A,1300/22,BCN,1525/22,LHR
XX1394,22-Apr-17,32A,1300/22,LHR,1405/22,MAN
XX1342,22-Apr-17,319,1300/22,LHR,1405/22,LBA
XX232,22-Apr-17,77Y,1305/22,DME,1700/22,LHR
XX829,22-Apr-17,319,1305/22,DUB,1435/22,LHR
XX731,22-Apr-17,319,1305/22,GVA,1450/22,LHR
XX1487,22-Apr-17,319,1305/22,GLA,1435/22,LHR
XX287,22-Apr-17,38A,1310/22,LHR,0010/23,SFO
XX243,22-Apr-17,74S,1310/22,LHR,0035/23,MEX
XX547,22-Apr-17,321,1310/22,FCO,1555/22,LHR
XX9170E,22-Apr-17,74V,1315/22,CWL,1400/22,LHR
XX1395,22-Apr-17,32A,1315/22,MAN,1420/22,LHR
XX119,22-Apr-17,77J,1315/22,LHR,2310/22,BLR
XX1312,22-Apr-17,32A,1315/22,LHR,1455/22,ABZ
XX493,22-Apr-17,32A,1320/22,GIB,1615/22,LHR
XX2737,22-Apr-17,31N,1320/22,GVA,1455/22,LGW
XX197,22-Apr-17,77Z,1320/22,LHR,2335/22,IAH
XX480,22-Apr-17,32A,1320/22,LHR,1530/22,BCN
XX2587,22-Apr-17,31N,1325/22,VCE,1535/22,LGW
XX345,22-Apr-17,32A,1325/22,NCE,1535/22,LHR
XX359,22-Apr-17,32A,1330/22,LYS,1515/22,LHR
XX115,22-Apr-17,74V,1330/22,LHR,2120/22,JFK
XX354,22-Apr-17,321,1330/22,LHR,1540/22,NCE
XX453,22-Apr-17,321,1335/22,IBZ,1610/22,LHR
XX164,22-Apr-17,789,1335/22,TLV,1855/22,LHR
XX641,22-Apr-17,32A,1335/22,ATH,1735/22,LHR
XX747,22-Apr-17,319,1340/22,SVG,1545/22,LHR
XX219,22-Apr-17,74V,1340/22,LHR,2330/22,DEN
XX289,22-Apr-17,74V,1340/22,LHR,0025/23,PHX
XX149,22-Apr-17,32J,1340/22,LHR,1830/22,BEY
XX715,22-Apr-17,319,1345/22,ZRH,1540/22,LHR
XX716,22-Apr-17,767,1345/22,LHR,1535/22,ZRH
XX1309,22-Apr-17,319,1345/22,ABZ,1525/22,LHR
XX2610,22-Apr-17,32E,1345/22,LGW,1630/22,NAP
XX563,22-Apr-17,319,1350/22,LIN,1555/22,LHR
XX316,22-Apr-17,319,1355/22,LHR,1515/22,CDG
XX542,22-Apr-17,319,1355/22,LHR,1605/22,BLQ
XX279,22-Apr-17,789,1355/22,LHR,0055/23,SJC
XX462,22-Apr-17,321,1400/22,LHR,1630/22,MAD
XX2233,22-Apr-17,77C,1400/22,LGW,2130/22,BDA
XX910,22-Apr-17,319,1405/22,LHR,1555/22,FRA
XX566,22-Apr-17,32A,1405/22,LHR,1610/22,MXP
XX2666,22-Apr-17,32M,1405/22,LGW,1750/22,RAK
XX335,22-Apr-17,319,1405/22,ORY,1530/22,LHR
XX225,22-Apr-17,78B,1410/22,LHR,0010/23,MSY
XX734,22-Apr-17,319,1410/22,LHR,1600/22,GVA
XX792,22-Apr-17,32A,1410/22,LHR,1610/22,GOT
XX799,22-Apr-17,32A,1410/22,HEL,1720/22,LHR
XX800,22-Apr-17,32A,1410/22,LHR,1715/22,KEF
XX887,22-Apr-17,32A,1415/22,OTP,1745/22,LHR
XX1417,22-Apr-17,319,1415/22,BHD,1540/22,LHR
XX502,22-Apr-17,32A,1415/22,LHR,1705/22,LIS
XX568,22-Apr-17,319,1415/22,LHR,1620/22,LIN
XX273,22-Apr-17,77G,1420/22,LHR,0145/23,SAN
XX277,22-Apr-17,78B,1420/22,LHR,2345/22,HYD
XX1448,22-Apr-17,32A,1420/22,LHR,1550/22,EDI
XX439,22-Apr-17,321,1420/22,AMS,1540/22,LHR
XX754,22-Apr-17,319,1420/22,LHR,1600/22,BSL
XX2774,22-Apr-17,31N,1425/22,LGW,1530/22,JER
XX953,22-Apr-17,32A,1425/22,MUC,1630/22,LHR
XX704,22-Apr-17,32A,1430/22,LHR,1650/22,VIE
XX2578,22-Apr-17,32E,1430/22,LGW,1625/22,TRN
XX986,22-Apr-17,32A,1430/22,LHR,1625/22,TXL
XX049,22-Apr-17,74S,1430/22,LHR,0010/23,SEA
XX2773,22-Apr-17,31N,1435/22,JER,1535/22,LGW
XX606,22-Apr-17,321,1435/22,LHR,1655/22,PSA
XX016,22-Apr-17,77G,1435/22,SIN,0405/23,LHR
XX1333,22-Apr-17,32J,1435/22,NCL,1555/22,LHR
XX837,22-Apr-17,32A,1435/22,DUB,1600/22,LHR
XX941,22-Apr-17,319,1440/22,DUS,1610/22,LHR
XX229,22-Apr-17,78B,1440/22,LHR,2235/22,BWI
XX397,22-Apr-17,32A,1440/22,BRU,1555/22,LHR
XX1343,22-Apr-17,319,1440/22,LBA,1550/22,LHR
XX362,22-Apr-17,32A,1440/22,LHR,1625/22,LYS
XX370,22-Apr-17,32A,1445/22,LHR,1645/22,MRS
XX985,22-Apr-17,32Z,1445/22,TXL,1645/22,LHR
XX2944,22-Apr-17,31N,1445/22,LGW,1615/22,EDI
XX1399,22-Apr-17,32A,1445/22,MAN,1550/22,LHR
XX554,22-Apr-17,321,1445/22,LHR,1720/22,FCO
XX005,22-Apr-17,789,1445/22,LHR,0225/23,NRT
XX876,22-Apr-17,32A,1450/22,LHR,1745/22,TLL
XX2739,22-Apr-17,31N,1450/22,GVA,1635/22,LGW
XX369,22-Apr-17,32A,1450/22,MRS,1650/22,LHR
XX817,22-Apr-17,319,1455/22,CPH,1700/22,LHR
XX227,22-Apr-17,77G,1455/22,LHR,0010/23,ATL
XX2632,22-Apr-17,32E,1455/22,LGW,1730/22,ALC
XX440,22-Apr-17,321,1455/22,LHR,1615/22,AMS
XX872,22-Apr-17,32A,1500/22,LHR,1730/22,KRK
XX009,22-Apr-17,77J,1500/22,LHR,0240/23,BKK
XX2696,22-Apr-17,32M,1505/22,LGW,1800/22,FAO
XX113,22-Apr-17,77Y,1505/22,LHR,2305/22,JFK
XX297,22-Apr-17,74S,1505/22,LHR,2340/22,ORD
XX147,22-Apr-17,32J,1505/22,LHR,2020/22,AMM
XX2594,22-Apr-17,32M,1505/22,LGW,1810/22,CTA
XX2957,22-Apr-17,31N,1505/22,GLA,1635/22,LGW
XX269,22-Apr-17,38A,1510/22,LHR,0220/23,LAX
XX912,22-Apr-17,319,1510/22,LHR,1655/22,FRA
XX032,22-Apr-17,38A,1510/22,HKG,0350/23,LHR
XX234,22-Apr-17,32J,1510/22,DME,1920/22,LHR
XX975,22-Apr-17,319,1510/22,HAM,1655/22,LHR
XX491,22-Apr-17,32A,1510/22,GIB,1805/22,LHR
XX034,22-Apr-17,789,1510/22,KUL,0425/23,LHR
XX374,22-Apr-17,32A,1510/22,LHR,1700/22,TLS
XX348,22-Apr-17,767,1515/22,LHR,1725/22,NCE
XX012,22-Apr-17,38A,1515/22,SIN,0450/23,LHR
XX2625,22-Apr-17,32U,1520/22,NCE,1720/22,LGW
XX451,22-Apr-17,321,1520/22,PMI,1755/22,LHR
XX039,22-Apr-17,77G,1520/22,LHR,0130/23,PEK
XX1488,22-Apr-17,32A,1520/22,LHR,1650/22,GLA
XX336,22-Apr-17,319,1520/22,LHR,1645/22,ORY
XX9175E,22-Apr-17,77J,1520/22,LHR,1605/22,LGW
XX767,22-Apr-17,319,1525/22,OSL,1750/22,LHR
XX508,22-Apr-17,32A,1525/22,LHR,1820/22,FAO
XX559,22-Apr-17,321,1530/22,FCO,1810/22,LHR
XX448,22-Apr-17,32A,1530/22,LHR,1805/22,MJV
XX733,22-Apr-17,32A,1535/22,GVA,1715/22,LHR
XX856,22-Apr-17,32A,1535/22,LHR,1735/22,PRG
XX1313,22-Apr-17,32A,1535/22,ABZ,1710/22,LHR
XX486,22-Apr-17,32A,1540/22,LHR,1750/22,BCN
XX2716,22-Apr-17,32E,1540/22,LGW,1835/22,AGP
XX275,22-Apr-17,74V,1540/22,LHR,0220/23,LAS
XX1437,22-Apr-17,32A,1540/22,EDI,1710/22,LHR
XX103,22-Apr-17,789,1540/22,LHR,0035/23,YYC
XX2273,22-Apr-17,77D,1540/22,LGW,2330/22,JFK
XX167,22-Apr-17,77J,1545/22,LHR,2035/22,TLV
XX028,22-Apr-17,77G,1545/22,HKG,0435/23,LHR
XX203,22-Apr-17,77Z,1545/22,LHR,2320/22,BOS
XX875,22-Apr-17,32A,1550/22,BUD,1830/22,LHR
XX605,22-Apr-17,32A,1555/22,PSA,1820/22,LHR
XX189,22-Apr-17,789,1555/22,LHR,2345/22,EWR
XX718,22-Apr-17,32A,1555/22,LHR,1745/22,ZRH
XX099,22-Apr-17,789,1600/22,LHR,2350/22,YYZ
XX781,22-Apr-17,767,1605/22,ARN,1850/22,LHR
XX470,22-Apr-17,32A,1605/22,LHR,1815/22,BCN
XX2608,22-Apr-17,32G,1605/22,LGW,1845/22,NAP
XX386,22-Apr-17,319,1610/22,LHR,1730/22,NTE
XX323,22-Apr-17,319,1610/22,CDG,1725/22,LHR
XX978,22-Apr-17,319,1610/22,LHR,1745/22,HAJ
XX2775,22-Apr-17,31N,1610/22,JER,1710/22,LGW
XX155,22-Apr-17,789,1615/22,LHR,2055/22,CAI
XX851,22-Apr-17,32A,1615/22,WAW,1855/22,LHR
XX481,22-Apr-17,32A,1615/22,BCN,1835/22,LHR
XX468,22-Apr-17,32A,1615/22,LHR,1820/22,BIO
XX085,22-Apr-17,74V,1620/22,LHR,0150/23,YVR
XX244,22-Apr-17,77J,1620/22,EZE,0535/23,LHR
XX293,22-Apr-17,74V,1620/22,LHR,0020/23,IAD
XX956,22-Apr-17,321,1620/22,LHR,1815/22,MUC
XX2788,22-Apr-17,32E,1625/22,LGW,1800/22,BOD
XX944,22-Apr-17,319,1625/22,LHR,1750/22,DUS
XX1454,22-Apr-17,32A,1625/22,LHR,1750/22,EDI
XX820,22-Apr-17,32A,1630/22,LHR,1830/22,CPH
XX1455,22-Apr-17,32A,1630/22,EDI,1755/22,LHR
XX768,22-Apr-17,319,1630/22,LHR,1845/22,OSL
XX663,22-Apr-17,767,1635/22,LCA,2130/22,LHR
XX355,22-Apr-17,321,1635/22,NCE,1845/22,LHR
XX824,22-Apr-17,32A,1640/22,LHR,1805/22,DUB
XX680,22-Apr-17,32A,1640/22,LHR,2040/22,IST
XX717,22-Apr-17,767,1640/22,ZRH,1830/22,LHR
XX755,22-Apr-17,319,1640/22,BSL,1820/22,LHR
XX356,22-Apr-17,321,1640/22,LHR,1845/22,NCE
XX095,22-Apr-17,78B,1640/22,LHR,2345/22,YUL
XX736,22-Apr-17,32A,1645/22,LHR,1830/22,GVA
XX735,22-Apr-17,319,1645/22,GVA,1830/22,LHR
XX1336,22-Apr-17,319,1645/22,LHR,1800/22,NCL
XX2945,22-Apr-17,31N,1655/22,EDI,1830/22,LGW
XX322,22-Apr-17,32A,1700/22,LHR,1820/22,CDG
XX633,22-Apr-17,767,1700/22,ATH,2050/22,LHR
XX179,22-Apr-17,77Y,1700/22,LHR,0055/23,JFK
XX567,22-Apr-17,32A,1700/22,MXP,1905/22,LHR
XX418,22-Apr-17,32A,1705/22,LHR,1825/22,LUX
XX442,22-Apr-17,321,1705/22,LHR,1825/22,AMS
XX580,22-Apr-17,319,1705/22,LHR,1905/22,MXP
XX9176E,22-Apr-17,77K,1705/22,LGW,1750/22,LHR
XX1402,22-Apr-17,32J,1710/22,LHR,1815/22,MAN
XX441,22-Apr-17,321,1710/22,AMS,1830/22,LHR
XX569,22-Apr-17,319,1710/22,LIN,1910/22,LHR
XX1316,22-Apr-17,319,1715/22,LHR,1850/22,ABZ
XX1492,22-Apr-17,319,1715/22,LHR,1840/22,GLA
XX2677,22-Apr-17,32E,1715/22,PFO,2205/22,LGW
XX2611,22-Apr-17,32E,1715/22,NAP,2005/22,LGW
XX987,22-Apr-17,32A,1715/22,TXL,1915/22,LHR
XX363,22-Apr-17,32A,1715/22,LYS,1855/22,LHR
XX215,22-Apr-17,77G,1720/22,LHR,0050/23,BOS
XX946,22-Apr-17,319,1720/22,LHR,1845/22,DUS
XX056,22-Apr-17,38A,1720/22,JNB,0430/23,LHR
XX2579,22-Apr-17,32E,1725/22,TRN,1915/22,LGW
XX972,22-Apr-17,319,1730/22,LHR,1910/22,HAM
XX337,22-Apr-17,319,1730/22,ORY,1850/22,LHR
XX058,22-Apr-17,74V,1730/22,CPT,0530/23,LHR
XX1495,22-Apr-17,32A,1730/22,GLA,1855/22,LHR
XX371,22-Apr-17,32A,1735/22,MRS,1930/22,LHR
XX463,22-Apr-17,321,1735/22,MAD,1955/22,LHR
XX705,22-Apr-17,32A,1735/22,VIE,2000/22,LHR
XX570,22-Apr-17,32A,1735/22,LHR,1930/22,LIN
XX558,22-Apr-17,321,1735/22,LHR,2010/22,FCO
XX2718,22-Apr-17,32E,1740/22,LGW,2035/22,AGP
XX031,22-Apr-17,38A,1740/22,LHR,0540/23,HKG
XX913,22-Apr-17,319,1740/22,FRA,1925/22,LHR
XX2733,22-Apr-17,32M,1745/22,ACE,2145/22,LGW
XX2731,22-Apr-17,32E,1745/22,TFS,2200/22,LGW
XX400,22-Apr-17,319,1750/22,LHR,1900/22,BRU
XX503,22-Apr-17,32A,1750/22,LIS,2025/22,LHR
XX375,22-Apr-17,32A,1750/22,TLS,1945/22,LHR
XX884,22-Apr-17,32A,1755/22,LHR,2110/22,OTP
XX607,22-Apr-17,321,1755/22,PSA,2010/22,LHR
XX786,22-Apr-17,32A,1755/22,LHR,2025/22,ARN
XX1486,22-Apr-17,32A,1755/22,LHR,1925/22,GLA
XX338,22-Apr-17,319,1800/22,LHR,1920/22,ORY
XX801,22-Apr-17,32A,1800/22,KEF,2115/22,LHR
XX055,22-Apr-17,38A,1805/22,LHR,0505/23,JNB
XX2764,22-Apr-17,31N,1810/22,LGW,1930/22,AMS
XX2648,22-Apr-17,32U,1810/22,LGW,2105/22,TIA
XX1426,22-Apr-17,319,1810/22,LHR,1935/22,BHD
XX706,22-Apr-17,32A,1815/22,LHR,2030/22,VIE
XX387,22-Apr-17,319,1815/22,NTE,1930/22,LHR
XX555,22-Apr-17,321,1815/22,FCO,2055/22,LHR
XX482,22-Apr-17,32A,1815/22,LHR,2020/22,BCN
XX873,22-Apr-17,32A,1820/22,KRK,2050/22,LHR
XX857,22-Apr-17,32A,1820/22,PRG,2025/22,LHR
XX2633,22-Apr-17,32E,1820/22,ALC,2050/22,LGW
XX988,22-Apr-17,32Z,1820/22,LHR,2010/22,TXL
XX802,22-Apr-17,32A,1820/22,LHR,2020/22,GOT
XX257,22-Apr-17,789,1825/22,LHR,0250/23,DEL
XX1463,22-Apr-17,32A,1830/22,EDI,2000/22,LHR
XX877,22-Apr-17,32A,1835/22,TLL,2140/22,LHR
XX487,22-Apr-17,32A,1835/22,BCN,2050/22,LHR
XX349,22-Apr-17,767,1840/22,NCE,2050/22,LHR
XX246,22-Apr-17,77Z,1840/22,GRU,0605/23,LHR
XX1337,22-Apr-17,319,1845/22,NCL,2000/22,LHR
XX2789,22-Apr-17,32E,1845/22,BOD,2020/22,LGW
XX2697,22-Apr-17,32M,1845/22,FAO,2130/22,LGW
XX945,22-Apr-17,319,1845/22,DUS,2010/22,LHR
XX823,22-Apr-17,32A,1845/22,DUB,2010/22,LHR
XX079,22-Apr-17,77Y,1845/22,LHR,0215/23,MCT
XX2159,22-Apr-17,77C,1845/22,UVF,1935/22,GND
XX2667,22-Apr-17,32M,1845/22,RAK,2210/22,LGW
XX183,22-Apr-17,74S,1850/22,LHR,0235/23,JFK
XX239,22-Apr-17,77Y,1855/22,LHR,0215/23,BOS
XX011,22-Apr-17,38A,1855/22,LHR,0805/23,SIN
XX858,22-Apr-17,32A,1855/22,LHR,2055/22,PRG
XX738,22-Apr-17,319,1855/22,LHR,2035/22,GVA
XX449,22-Apr-17,32A,1855/22,MJV,2135/22,LHR
XX793,22-Apr-17,32A,1900/22,GOT,2105/22,LHR
XX2157,22-Apr-17,77D,1900/22,ANU,1940/22,SKB
XX1407,22-Apr-17,32J,1900/22,MAN,2005/22,LHR
XX1462,22-Apr-17,32Z,1905/22,LHR,2030/22,EDI
XX2595,22-Apr-17,32M,1905/22,CTA,2225/22,LGW
XX507,22-Apr-17,32A,1910/22,FAO,2150/22,LHR
XX469,22-Apr-17,32A,1910/22,BIO,2100/22,LHR
XX054,22-Apr-17,74S,1910/22,JNB,0620/23,LHR
XX598,22-Apr-17,321,1915/22,LHR,2125/22,VCE
XX033,22-Apr-17,789,1915/22,LHR,0805/23,KUL
XX756,22-Apr-17,319,1915/22,LHR,2055/22,BSL
XX419,22-Apr-17,32A,1920/22,LUX,2045/22,LHR
XX2778,22-Apr-17,31N,1920/22,LGW,2025/22,JER
XX737,22-Apr-17,32A,1920/22,GVA,2055/22,LHR
XX2717,22-Apr-17,32E,1925/22,AGP,2210/22,LGW
XX1497,22-Apr-17,319,1925/22,GLA,2045/22,LHR
XX504,22-Apr-17,32A,1925/22,LHR,2210/22,LIS
XX471,22-Apr-17,32A,1925/22,BCN,2135/22,LHR
XX1404,22-Apr-17,32A,1930/22,LHR,2030/22,MAN
XX2609,22-Apr-17,32G,1930/22,NAP,2225/22,LGW
XX826,22-Apr-17,319,1935/22,LHR,2055/22,DUB
XX376,22-Apr-17,321,1935/22,LHR,2125/22,TLS
XX364,22-Apr-17,32A,1940/22,LHR,2120/22,LYS
XX634,22-Apr-17,32A,1950/22,LHR,2325/22,ATH
XX1338,22-Apr-17,319,1955/22,LHR,2105/22,NCL
XX870,22-Apr-17,32A,1955/22,LHR,2225/22,BUD
XX1498,22-Apr-17,319,1955/22,LHR,2120/22,GLA
XX2063,22-Apr-17,77K,2005/22,LGW,0800/23,MRU
XX153,22-Apr-17,77J,2010/22,LHR,0155/23,IKA
XX064,22-Apr-17,74V,2015/22,NBO,0455/23,LHR
XX138,22-Apr-17,789,2015/22,BOM,0550/23,LHR
XX2765,22-Apr-17,31N,2015/22,AMS,2130/22,LGW
XX142,22-Apr-17,789,2020/22,DEL,0530/23,LHR
XX052,22-Apr-17,77Y,2020/22,SEA,0550/23,LHR
XX109,22-Apr-17,77Y,2020/22,LHR,0330/23,DXB
XX057,22-Apr-17,74V,2025/22,LHR,0715/23,JNB
XX199,22-Apr-17,77G,2025/22,LHR,0540/23,BOM
XX059,22-Apr-17,74V,2030/22,LHR,0800/23,CPT
XX015,22-Apr-17,77G,2035/22,LHR,0945/23,SIN
XX2236,22-Apr-17,77K,2045/22,SJO,0715/23,LGW
XX027,22-Apr-17,77G,2045/22,LHR,0840/23,HKG
XX247,22-Apr-17,77Z,2050/22,LHR,0845/23,GRU
XX1460,22-Apr-17,767,2050/22,LHR,2210/22,EDI
XX157,22-Apr-17,74S,2055/22,LHR,0305/23,KWI
XX251,22-Apr-17,789,2055/22,LHR,1130/23,SCL
XX2946,22-Apr-17,31N,2055/22,LGW,2215/22,EDI
XX2158,22-Apr-17,77C,2105/22,GND,2155/22,UVF
XX194,22-Apr-17,77Z,2105/22,IAH,0625/23,LHR
XX2154,22-Apr-17,77C,2110/22,BGI,0520/23,LGW
XX206,22-Apr-17,74V,2110/22,MIA,0540/23,LHR
XX2968,22-Apr-17,32E,2110/22,LGW,2230/22,GLA
XX123,22-Apr-17,77X,2110/22,LHR,0405/23,DOH
XX2256,22-Apr-17,77D,2120/22,SKB,2150/22,ANU
XX2719,22-Apr-17,32E,2120/22,AGP,0005/23,LGW
XX105,22-Apr-17,77Y,2120/22,LHR,0415/23,DXB
XX245,22-Apr-17,77J,2125/22,LHR,1115/23,EZE
XX133,22-Apr-17,789,2130/22,LHR,0335/23,JED
XX163,22-Apr-17,32J,2130/22,LHR,0230/23,TLV
XX106,22-Apr-17,77Y,2130/22,DXB,0515/23,LHR
XX237,22-Apr-17,32J,2135/22,LHR,0125/23,DME
XX161,22-Apr-17,77Z,2135/22,LHR,0900/23,PVG
XX083,22-Apr-17,77Y,2135/22,LHR,0345/23,ABV
XX2036,22-Apr-17,77D,2135/22,MCO,0555/23,LGW
XX072,22-Apr-17,789,2150/22,AUH,0530/23,LHR
XX2649,22-Apr-17,32U,2155/22,TIA,0055/23,LGW
XX074,22-Apr-17,77Y,2155/22,LOS,0425/23,LHR
XX216,22-Apr-17,74S,2200/22,IAD,0520/23,LHR
XX124,22-Apr-17,77X,2200/22,BAH,0515/23,LHR
XX2278,22-Apr-17,77K,2205/22,OAK,0825/23,LGW
XX262,22-Apr-17,77X,2210/22,RUH,0510/23,LHR
XX184,22-Apr-17,77Y,2220/22,EWR,0515/23,LHR
XX2166,22-Apr-17,77D,2220/22,TPA,0650/23,LGW
XX066,22-Apr-17,74S,2230/22,PHL,0535/23,LHR
XX294,22-Apr-17,74V,2230/22,ORD,0620/23,LHR
XX112,22-Apr-17,74S,2230/22,JFK,0525/23,LHR
XX078,22-Apr-17,74V,2235/22,ACC,0515/23,LHR
XX282,22-Apr-17,38A,2235/22,LAX,0910/23,LHR
XX092,22-Apr-17,74S,2235/22,YYZ,0550/23,LHR
XX2158,22-Apr-17,77C,2255/22,UVF,0715/23,LGW
XX2256,22-Apr-17,77D,2300/22,ANU,0655/23,LGW
XX174,22-Apr-17,74V,2300/22,JFK,0610/23,LHR
XX2232,22-Apr-17,77C,2315/22,BDA,0600/23,LGW
XX192,22-Apr-17,74V,2315/22,DFW,0810/23,LHR
XX212,22-Apr-17,74S,2320/22,BOS,0550/23,LHR
XX190,22-Apr-17,789,2320/22,AUS,0850/23,LHR
XX8006,22-Apr-17,75O,2330/22,JFK,0700/23,ORY
XX176,22-Apr-17,74V,2330/22,JFK,0635/23,LHR
XX284,22-Apr-17,74S,2335/22,SFO,1000/23,LHR
XX008,22-Apr-17,77G,2350/22,HND,1210/23,LHR
XX2038,22-Apr-17,77D,2355/22,MCO,0825/23,LGW
XX036,23-Apr-17,78B,0001/23,MAA,1050/23,LHR
XX116,23-Apr-17,74S,0015/23,JFK,0725/23,LHR
XX2202,23-Apr-17,77K,0015/23,CUN,0945/23,LGW
XX8004,23-Apr-17,76L,0025/23,EWR,0755/23,ORY
XX208,23-Apr-17,38A,0040/23,MIA,0920/23,LHR
XX172,23-Apr-17,74S,0045/23,JFK,0750/23,LHR
XX248,23-Apr-17,77Z,0045/23,GIG,1205/23,LHR
XX196,23-Apr-17,77Z,0125/23,IAH,1045/23,LHR
XX228,23-Apr-17,78B,0125/23,BWI,0835/23,LHR
XX114,23-Apr-17,77Y,0130/23,JFK,0835/23,LHR
XX202,23-Apr-17,77Z,0130/23,BOS,0805/23,LHR
XX118,23-Apr-17,77J,0130/23,BLR,1210/23,LHR
XX218,23-Apr-17,74V,0130/23,DEN,1030/23,LHR
XX188,23-Apr-17,789,0130/23,EWR,0820/23,LHR
XX018,23-Apr-17,78B,0135/23,ICN,1330/23,LHR
XX296,23-Apr-17,74S,0140/23,ORD,0925/23,LHR
XX094,23-Apr-17,78B,0140/23,YUL,0810/23,LHR
XX276,23-Apr-17,78B,0145/23,HYD,1210/23,LHR
XX2272,23-Apr-17,77D,0200/23,JFK,0900/23,LGW
XX098,23-Apr-17,789,0200/23,YYZ,0905/23,LHR
XX048,23-Apr-17,74S,0215/23,SEA,1125/23,LHR
XX226,23-Apr-17,77G,0215/23,ATL,1025/23,LHR
XX224,23-Apr-17,78B,0215/23,MSY,1055/23,LHR
XX292,23-Apr-17,74V,0220/23,IAD,0930/23,LHR
XX102,23-Apr-17,789,0225/23,YYC,1105/23,LHR
XX286,23-Apr-17,38A,0230/23,SFO,1255/23,LHR
XX214,23-Apr-17,77G,0240/23,BOS,0910/23,LHR
XX288,23-Apr-17,74V,0240/23,PHX,1235/23,LHR
XX242,23-Apr-17,74S,0240/23,MEX,1310/23,LHR
XX236,23-Apr-17,32J,0245/23,DME,0655/23,LHR
XX182,23-Apr-17,77Y,0255/23,JFK,1000/23,LHR
XX168,23-Apr-17,77Z,0300/23,PVG,1530/23,LHR
XX278,23-Apr-17,789,0305/23,SJC,1320/23,LHR
XX038,23-Apr-17,77G,0315/23,PEK,1430/23,LHR
XX272,23-Apr-17,77G,0340/23,SAN,1420/23,LHR
XX084,23-Apr-17,74V,0355/23,YVR,1315/23,LHR
XX006,23-Apr-17,789,0355/23,NRT,1630/23,LHR
XX152,23-Apr-17,77J,0405/23,IKA,1020/23,LHR
XX080,23-Apr-17,77Y,0415/23,MCT,1230/23,LHR
XX274,23-Apr-17,74V,0430/23,LAS,1430/23,LHR
XX268,23-Apr-17,38A,0435/23,LAX,1505/23,LHR
XX146,23-Apr-17,32J,0435/23,AMM,1015/23,LHR
XX010,23-Apr-17,77J,0440/23,BKK,1720/23,LHR
XX166,23-Apr-17,77J,0445/23,TLV,1010/23,LHR
XX016,23-Apr-17,77G,0450/23,SYD,1305/23,SIN
XX256,23-Apr-17,789,0450/23,DEL,1420/23,LHR
XX853,23-Apr-17,32A,0450/23,PRG,0700/23,LHR
XX365,23-Apr-17,32A,0450/23,LYS,0635/23,LHR
XX803,23-Apr-17,32A,0500/23,GOT,0715/23,LHR
XX971,23-Apr-17,319,0500/23,HAJ,0645/23,LHR
XX963,23-Apr-17,319,0505/23,HAM,0645/23,LHR
XX631,23-Apr-17,32A,0505/23,ATH,0905/23,LHR
XX1321,23-Apr-17,319,0505/23,NCL,0625/23,LHR
XX389,23-Apr-17,319,0505/23,BRU,0620/23,LHR
